review_id,restaurant_id,date,rating,review_text,monthly_sales,complaints_count,avg_rating,staff_turnover,risk_label,month,weekday,sentiment,review_length
2966,81,2024-12-25,1,under remain its war collection pick less business whom on.,-0.42848880364988523,0.18654971967433173,-1.6705299251077252,-0.23278839826537884,1,12,2,-1.2766807919833298,-0.7487963271226613
2967,43,2024-10-02,2,hope traditional nation seem whole campaign management deal sport much election forget cover especially process foreign too.,-0.25556398203381286,0.8451847493467702,1.2105157235161828,-1.459280974041993,0,10,2,-0.1487884960531006,0.6680800651162315
2968,100,2024-09-29,2,beat from which safe range since brother exist short key unit specific collection wind skill large tv.,1.611780565613363,-1.4966286894885665,-1.2456752672461353,0.9937041775112353,0,9,6,0.29824937419207076,0.6680800651162315
2969,158,2025-07-05,2,management push city can sense she threat source conference music american condition region system reflect foot fill word yeah debate likely various important.,-1.175276520125032,1.7233647889100214,0.7325542334218934,1.51934385284407,0,7,5,0.08018212041393842,1.8825455441781396
2970,37,2025-02-21,3,away it else western street allow any star environmental eat imagine cold need clearly message someone themselves.,-0.6996858650082379,0.9915480892739787,0.6528939850728458,0.6432777272893455,0,2,4,-1.2766807919833298,0.6680800651162315
2971,71,2024-10-03,4,nearly present will today behavior our exist important place full face right likely bar improve morning western something wrong strategy account attack she stay force plan really.,1.6160334721521987,0.18654971967433173,0.3608064077930029,-1.1088545238201033,0,10,3,0.039294510330538455,2.6921891968860785
2972,200,2025-08-27,5,business leg age nation think tough accept check floor six.,1.2531800206076131,-0.9843569997433367,1.4096663443888036,-1.6344941991529378,0,8,2,-2.40739988564772,-0.7487963271226613
2973,150,2025-01-16,5,herself cultural spring organization dark although factor edge amount seem manager.,-0.8283362878080203,0.18654971967433173,-0.8075439013263703,0.11763805195651089,1,1,3,-0.5558473697722811,-0.5463854139456765
2974,9,2025-01-05,4,charge wait appear increase send material likely democrat reach number reduce cell difficult second year indicate call phone past single most chair work.,-0.138224023452892,-0.8379936598161281,-1.4315491800605804,0.6432777272893455,0,1,6,-0.7012255389577027,1.8825455441781396
2975,114,2025-08-14,4,particular debate series travel wind should building.,-1.0387144403081505,0.47927639952874884,-1.3120588075370085,-0.05757517315443398,1,8,3,0.4193978485132554,-1.3560290666536152
2976,167,2025-01-07,5,health pull watch bill congress hot generation box eight watch.,0.0864510092547676,0.7720030793831659,-0.024218125894063202,-0.7584280735982134,0,1,1,0.8434175086374017,-0.7487963271226613
2977,101,2025-03-10,4,eight house year run necessary dog when check behind hard media network what oil any room that indeed forward art clearly officer.,-1.35630844483076,1.2110930991647915,0.05544212245498443,1.16891740262218,0,3,0,-1.1812763684553969,1.680134631001155
2978,151,2024-11-05,3,down morning own oil create son.,0.7099611154647181,0.40609472956514453,0.3475296997348273,-0.7584280735982134,0,11,1,0.702077621929353,-1.5584399798306
2979,77,2025-07-12,2,nothing music protect report class model teach southern camera stage system major forget add involve economic reach skin.,-0.09726829894861634,-0.9111753297797324,1.1706855993416583,-0.05757517315443398,0,7,5,0.01657917139531648,0.8704909782932162
2980,48,2024-11-13,5,say environment window college just population art indicate include final medical consumer time measure keep understand decide.,-1.5095831183119726,-0.8379936598161281,1.1839623073998338,-0.7584280735982134,0,11,2,-0.4286414717350372,0.6680800651162315
2981,176,2025-05-11,5,develop quickly stage by think always knowledge up response himself support.,0.28691809141554303,0.7720030793831659,-1.3784423478278818,-0.9336412987091584,1,5,6,1.267437168761548,-0.5463854139456765
2982,120,2024-10-03,3,strategy business down later office center speak foreign window senior tax economic worry individual growth result parent work.,0.2733502250586506,-1.7161736993793795,0.4139132400257017,0.11763805195651089,0,10,3,-0.5817596823354233,0.8704909782932162
2983,61,2025-06-17,2,until although oil friend president very pressure.,-1.2896652430103452,-1.2039020096341495,1.1972390154580081,-0.23278839826537884,0,6,1,0.589005712562914,-1.3560290666536152
2984,174,2024-12-25,4,environmental follow purpose doctor ever significant fill personal in.,0.25185506599885465,0.040186379747123184,1.6353703813777731,-0.23278839826537884,0,12,2,0.525402763544292,-0.951207240299646
2985,108,2025-06-09,1,eat free account box away tax whether represent any middle other close tree admit kind.,-0.5070639881998921,1.5038197790192087,0.04216541439681002,1.51934385284407,0,6,0,0.6844101360908469,0.2632582387622622
2986,21,2025-02-09,3,maintain himself red teach return interview never start strategy candidate thank anyone house choose.,0.23755232240914864,-0.7648119898525239,0.6130638608983213,1.344130627733125,0,2,6,-0.4286414717350372,0.060847325585277494
2987,61,2025-01-16,2,my us song machine pattern paper dark choose soldier can provide drop class article way compare surface speak during gun standard never thank.,-1.2896652430103452,-1.2039020096341495,1.1972390154580081,-0.23278839826537884,0,1,3,-0.8102591658467688,1.8825455441781396
2988,133,2025-07-14,2,beat station adult game everybody prevent international authority which thank appear force some impact lose building.,0.0751034102821203,0.11336804971072746,-0.9934178141408162,1.344130627733125,1,7,0,-0.9374650638840129,0.46566915193924685
2989,105,2025-03-25,5,threat we effort exactly process man necessary conference artist table.,-1.4250605097740625,1.7965464588736257,0.9980883945853875,1.6945570779550148,0,3,1,0.2073880184511823,-0.7487963271226613
2990,135,2024-12-07,5,term old ready dinner finish responsibility leader town store.,1.179356130081462,1.5038197790192087,-1.6572532170495506,-0.40800162337632373,1,12,5,0.3345939164884263,-0.951207240299646
2991,104,2025-07-01,1,rest mention position agency special congress court network ever attack many run coach notice glass fill.,1.3067693792419597,1.064729759237583,-0.010941417835888792,-0.5832148484872686,0,7,1,1.7520310660462868,0.46566915193924685
2992,158,2024-12-12,3,set response young same point price item model nation we area he successful on crime fear subject sometimes strong remain management trouble hit very less.,-1.175276520125032,1.7233647889100214,0.7325542334218934,1.51934385284407,0,12,3,0.08018212041393842,2.287367370532109
2993,200,2025-04-14,5,choose great project can close drop little energy newspaper provide inside wide between first.,1.2531800206076131,-0.9843569997433367,1.4096663443888036,-1.6344941991529378,0,4,0,0.5413035007989476,0.060847325585277494
2994,120,2024-08-31,3,fly minute involve run will hard set effect environment pattern here statement tell point kitchen affect administration.,0.2733502250586506,-1.7161736993793795,0.4139132400257017,0.11763805195651089,0,8,5,0.864618491643609,0.6680800651162315
2995,145,2025-05-18,1,individual task deal mind benefit practice bring manager wind water.,1.023716559122312,0.47927639952874884,0.5732337367237981,1.344130627733125,0,5,6,-0.4286414717350372,-0.7487963271226613
2996,96,2025-02-03,5,couple store hope behavior organization democratic respond support or.,-0.7517741978053484,0.5524580694923531,1.4096663443888036,-1.1088545238201033,0,2,0,-0.4286414717350372,-0.951207240299646
2997,48,2024-10-01,5,agency catch carry nothing almost listen while eat media bar majority night five law mother phone keep community board including serious section.,-1.5095831183119726,-0.8379936598161281,1.1839623073998338,-0.7584280735982134,0,10,1,-2.124720112231622,1.680134631001155
2998,68,2025-01-21,4,ahead rather growth product college possible message material war term college statement idea old defense notice month none radio movement computer result special behind place sure.,-0.8009425662784604,-1.4966286894885665,1.157408891283484,0.11763805195651089,0,1,1,0.13833338808810705,2.489778283709094
2999,68,2024-11-16,3,late congress source very open listen not ago.,-0.8009425662784604,-1.4966286894885665,1.157408891283484,0.11763805195651089,0,11,5,-1.1918768599585006,-1.1536181534766305
3000,101,2025-06-01,2,relate whole difficult fear each expect bill feel choice past wide today employee firm.,-1.35630844483076,1.2110930991647915,0.05544212245498443,1.16891740262218,0,6,6,-1.2936415783882957,0.060847325585277494
3001,9,2024-11-04,1,than type statement cost yes no take effect rock product collection design benefit or hand either far guess father though upon.,-0.138224023452892,-0.8379936598161281,-1.4315491800605804,0.6432777272893455,0,11,0,0.08018212041393842,1.4777237178241702
3002,82,2024-10-08,3,player movie here economic garden draw future right tv sell.,1.328276265066109,1.5038197790192087,-1.6572532170495506,0.8184909524002904,1,10,1,0.3951681536490185,-0.7487963271226613
3003,158,2024-10-14,5,rather article entire none today care black smile.,-1.175276520125032,1.7233647889100214,0.7325542334218934,1.51934385284407,0,10,0,-0.20249765300215916,-1.1536181534766305
3004,28,2024-09-03,3,someone policy employee vote along young end interview customer building trade grow hope you story.,-0.2911175770926188,-0.10617696018008536,1.0511952268180862,-1.2840677489310481,0,9,1,0.08018212041393842,0.2632582387622622
3005,106,2025-06-20,4,student shoulder force face north write from item too beyond voice boy other population back establish we rather water half.,0.684920564648742,-0.9111753297797324,-0.9270342738499424,1.51934385284407,0,6,4,-0.9233310752132079,1.2753128046471855
3006,25,2025-06-05,2,environmental catch major church concern special perhaps what heart must often or around memory.,-0.58034258418361,0.9915480892739787,0.3076995755603041,-1.2840677489310481,0,6,3,0.6389794582204027,0.060847325585277494
3007,129,2025-06-08,5,can upon both system baby respond week kitchen skill happen our race value street well.,0.8455088301650296,-1.5698103594521708,0.12182566274585824,-0.5832148484872686,0,6,6,-0.4286414717350372,0.2632582387622622
3008,133,2025-02-22,4,mrs former design month some defense executive bit order high its wrong military mother he growth.,0.0751034102821203,0.11336804971072746,-0.9934178141408162,1.344130627733125,1,2,5,-0.9883474230989103,0.46566915193924685
3009,143,2025-01-23,5,quickly table enter money finish son election next mouth like major only until.,0.7237771983337576,-0.032995290216481094,0.0023352902222856147,-1.2840677489310481,0,1,3,0.07488187466238654,-0.1415635875917072
3010,193,2024-09-27,1,down discussion step southern street beautiful need throughout i address no could under note trip friend result.,-1.1457172561115427,-0.9111753297797324,0.4935734883747493,-1.1088545238201033,0,9,4,0.7491909174987026,0.6680800651162315
3011,124,2024-09-09,2,group however instead build least successful surface report call per though pm agreement opportunity rate arrive.,-1.1089831667744938,1.577001448982813,1.3831129282724535,-0.5832148484872686,0,9,0,0.7162116106001579,0.46566915193924685
3012,190,2025-06-08,5,suddenly chance majority anything citizen police candidate case add employee actually write low cup weight if.,0.937004954571766,0.18654971967433173,-0.4623494918138281,0.6432777272893455,0,6,6,-0.4286414717350372,0.46566915193924685
3013,195,2025-03-17,1,late occur must herself example science nearly red garden military prepare let.,-1.1932595132609822,0.259731389637936,-1.0996314786062131,-0.7584280735982134,1,3,0,-1.1070729279336713,-0.3439745007686919
3014,131,2025-05-29,4,level according think young near seat relate charge expect wear around despite itself after suggest executive.,-1.5667667302206385,1.4306381090556044,-1.5244861364678037,-0.5832148484872686,1,5,3,0.08018212041393842,0.46566915193924685
3015,7,2025-03-08,3,activity per finally morning fill low policy few natural open answer three entire only kind.,1.2992701134379556,-0.6184486499253152,1.0777486429344363,-0.23278839826537884,0,3,5,-0.11062672664192746,0.2632582387622622
3016,102,2025-06-22,4,management education color claim partner scene around send then artist.,1.5272110500180394,0.8451847493467702,1.6088169652614233,-0.40800162337632373,0,6,6,-0.4286414717350372,-0.7487963271226613
3017,105,2025-01-24,3,traditional around amount car way impact surface trial sign cost.,-1.4250605097740625,1.7965464588736257,0.9980883945853875,1.6945570779550148,0,1,4,-0.4286414717350372,-0.7487963271226613
3018,86,2024-12-09,3,true economy benefit civil alone thought team wide.,0.1388266477785366,-0.4720853099981067,-0.5552864482210513,1.16891740262218,0,12,0,0.2073880184511822,-1.1536181534766305
3019,99,2024-11-28,3,southern big trial class around at college professional popular police serious foreign record yet rule about long when suddenly.,0.10296229346436535,0.6256397394559574,-0.4357960756974787,-1.6344941991529378,0,11,3,-0.30673581944934514,1.0729018914702009
3020,193,2024-11-02,4,dinner look we stage increase deep threat.,-1.1457172561115427,-0.9111753297797324,0.4935734883747493,-1.1088545238201033,0,11,5,-0.4286414717350372,-1.3560290666536152
3021,70,2025-05-25,2,safe hot prepare save full full play argue light two debate future.,1.3153650975130073,-0.545266979961711,-1.5112094284096287,1.344130627733125,0,5,6,1.1402312707243043,-0.3439745007686919
3022,106,2024-11-16,3,exist stop media character heart think send trial civil read go within tonight go artist election front ten determine alone.,0.684920564648742,-0.9111753297797324,-0.9270342738499424,1.51934385284407,0,11,5,-0.4286414717350372,1.2753128046471855
3023,154,2025-02-22,2,do yet four strategy fill design audience many inside but performance white.,0.06384180758139797,1.064729759237583,-0.9270342738499424,1.51934385284407,1,2,5,0.8434175086374017,-0.3439745007686919
3024,67,2024-11-14,2,congress language ahead ever various everything itself use project assume pick yourself check.,0.5982050511767447,-0.10617696018008536,-1.418272472002406,-1.2840677489310481,0,11,3,-0.4286414717350372,-0.1415635875917072
3025,198,2025-07-06,1,light movement significant case person common heart respond state term according task film.,0.05858626269034586,-1.7161736993793795,-0.8606507335590692,0.9937041775112353,0,7,6,0.37699588250084093,-0.1415635875917072
3026,68,2024-10-19,1,discuss natural deal great lay under recent kind serious music pretty type church operation.,-0.8009425662784604,-1.4966286894885665,1.157408891283484,0.11763805195651089,0,10,5,0.7727475652833775,0.060847325585277494
3027,32,2025-01-07,3,fish special kind board material whole method prepare chance us sometimes.,-1.3304098857562596,-0.39890364003450246,-0.8208206093845448,-0.5832148484872686,0,1,1,1.533963812268154,-0.5463854139456765
3029,85,2025-05-04,4,poor why event surface down voice weight something outside throughout main situation commercial enter least increase author consumer democratic including.,-1.5715903392913402,0.040186379747123184,-1.1792917269552614,-0.23278839826537884,0,5,6,-1.012846336794972,1.2753128046471855
3030,186,2025-02-26,4,shake over over growth human left nation hope source he process general task according respond.,0.8261616234426329,-1.2770836795977538,0.9317048542945142,0.2928512770674558,0,2,2,-0.34383753971020786,0.2632582387622622
3031,76,2025-04-28,5,save mind sport policy soon look for oil.,-1.0889401720337948,0.040186379747123184,1.0511952268180862,1.344130627733125,0,4,0,-0.4286414717350372,-1.1536181534766305
3032,137,2025-01-24,4,later often health interest over summer pressure room score effort could she.,-1.192229512458608,0.11336804971072746,-1.6174230928750264,0.6432777272893455,1,1,4,-0.4286414717350372,-0.3439745007686919
3033,110,2024-12-01,3,foreign cultural hope of show owner man arrive.,1.371628158419931,-1.1307203396705452,0.4935734883747493,-1.459280974041993,0,12,6,-0.49224442075365915,-1.1536181534766305
3035,37,2024-10-08,3,expert hit argue eat candidate collection out yourself also interest skill blood everything particular reflect focus direction.,-0.6996858650082379,0.9915480892739787,0.6528939850728458,0.6432777272893455,0,10,1,0.4193978485132554,0.6680800651162315
3036,133,2024-09-11,4,could police leg many usually responsibility wide get produce it this center skin wrong last cost piece day hand common never begin.,0.0751034102821203,0.11336804971072746,-0.9934178141408162,1.344130627733125,1,9,2,-0.973809606180368,1.680134631001155
3037,99,2025-03-11,3,table hard compare subject already court less allow when road write billion world next consider north line ten where travel tell.,0.10296229346436535,0.6256397394559574,-0.4357960756974787,-1.6344941991529378,0,3,1,-1.0646709619212567,1.4777237178241702
3038,146,2025-07-16,4,individual television garden pattern early yes partner side well executive sound nature civil.,-0.625381177143597,-1.2770836795977538,1.2636225557488814,1.51934385284407,0,7,2,0.4193978485132554,-0.1415635875917072
3039,15,2024-10-03,1,enough produce certainly although place tend each would water wide which true you fall inside health different prove main including condition in.,0.5203100189592356,-0.032995290216481094,-0.18353862259215964,-1.6344941991529378,0,10,3,0.10643095651686174,1.680134631001155
3040,185,2025-02-01,4,speech figure prevent memory history court because almost technology prove firm ago our manage.,-0.5716901865515208,-1.4966286894885665,-0.07732495812676202,-1.2840677489310481,0,2,5,-1.4462886560329884,0.060847325585277494
3041,171,2025-03-10,2,fire democrat discuss those race economic beat country take alone main call per building thank.,-0.912706448409336,0.9183664193103744,-1.3651656397697072,-0.23278839826537884,1,3,0,0.5042017805380848,0.2632582387622622
3042,196,2025-03-23,3,scene describe age easy crime already happen rise her value middle front shake.,-0.6877656090429992,-1.4966286894885665,0.4006365319675261,-0.9336412987091584,0,3,6,0.6738096445877433,-0.1415635875917072
3043,32,2024-11-14,4,only seat national see term determine pass fast employee first general no new apply.,-1.3304098857562596,-0.39890364003450246,-0.8208206093845448,-0.5832148484872686,0,11,3,0.010797085120896267,0.060847325585277494
3044,73,2024-10-11,3,great among low individual opportunity message note majority.,-1.160571157625859,0.6256397394559574,-0.8739274416172436,0.2928512770674558,1,10,4,0.928221440662231,-1.1536181534766305
3045,11,2024-12-24,3,even thing upon other good red management reality garden.,-1.6037353548447557,1.064729759237583,1.104302059050785,-1.6344941991529378,0,12,1,0.5466037465504993,-0.951207240299646
3046,6,2025-04-04,4,information their better population above alone international picture film.,0.6544427040942359,-1.4966286894885665,1.2636225557488814,0.4680645021784006,0,4,4,0.4193978485132554,-0.951207240299646
3047,188,2025-03-03,1,any protect analysis recognize stuff every notice behavior agree gun card responsibility before always knowledge edge.,1.4520463994341484,1.5038197790192087,-0.8473740255008941,0.8184909524002904,1,3,0,-0.4286414717350372,0.46566915193924685
3048,124,2025-04-13,4,actually billion shake last join set full shake movie hair.,-1.1089831667744938,1.577001448982813,1.3831129282724535,-0.5832148484872686,0,4,6,0.1649860524387676,-0.7487963271226613
3049,14,2024-09-05,3,age trip whether wonder conference social rich anything yeah fear real bring.,-1.4258129771534063,-0.10617696018008536,-1.6439765089913758,-1.459280974041993,0,9,3,0.603139701233719,-0.3439745007686919
3050,41,2024-10-01,5,statement somebody fear reach style hundred student summer.,-0.2846913102269515,-1.2039020096341495,-0.010941417835888792,1.6945570779550148,0,10,1,-0.4286414717350372,-1.1536181534766305
3051,125,2025-06-23,4,expert few upon friend we maintain address yet.,-0.5084497008543197,0.5524580694923531,-0.35613582734843047,0.11763805195651089,0,6,0,-1.4462886560329884,-1.1536181534766305
3052,102,2025-07-08,4,industry increase age against site policy owner eat pay same likely any office son hotel believe able tonight in.,1.5272110500180394,0.8451847493467702,1.6088169652614233,-0.40800162337632373,0,7,1,0.4193978485132554,1.0729018914702009
3053,151,2025-02-04,4,beyond your look fast ever production card fly tax single support policy serious current himself author pressure ago senior garden manager modern.,0.7099611154647181,0.40609472956514453,0.3475296997348273,-0.7584280735982134,0,2,1,0.2457517019862241,1.680134631001155
3054,100,2025-06-18,4,black long leader fish tonight significant not own.,1.611780565613363,-1.4966286894885665,-1.2456752672461353,0.9937041775112353,0,6,2,-0.6088498272877994,-1.1536181534766305
3055,147,2025-06-03,3,floor area agreement table election again produce for cover put.,0.7689115598692976,1.577001448982813,-0.6615001126864489,-0.7584280735982134,0,6,1,-0.4286414717350372,-0.7487963271226613
3056,75,2024-12-27,2,possible believe cause decision return range day task enjoy end sense sister force new professional building.,-0.07846834122937858,0.40609472956514453,0.6263405689564969,1.16891740262218,0,12,4,0.38085060668378756,0.46566915193924685
3057,127,2025-04-05,3,again will personal than scene result beyond lead someone.,-1.05865580309112,0.8451847493467702,-0.8872041496754186,-1.6344941991529378,1,4,5,-0.4286414717350372,-0.951207240299646
3058,48,2025-02-03,2,international his majority house according particular member sister office where wonder yard whatever detail grow statement local suggest partner.,-1.5095831183119726,-0.8379936598161281,1.1839623073998338,-0.7584280735982134,0,2,0,-0.14596169831893968,1.0729018914702009
3059,101,2025-05-06,4,box room box dream make expert production everyone whom threat cut fly great value soon call far what determine black.,-1.35630844483076,1.2110930991647915,0.05544212245498443,1.16891740262218,0,5,1,1.5218489648360363,1.2753128046471855
3060,115,2025-01-23,1,drop free stock available around campaign few particularly at.,-1.5627190420579875,-0.39890364003450246,0.9317048542945142,0.2928512770674558,0,1,3,0.5466037465504994,-0.951207240299646
3061,143,2025-05-23,5,mother property little language theory fall which mouth individual.,0.7237771983337576,-0.032995290216481094,0.0023352902222856147,-1.2840677489310481,0,5,4,-0.9056635893747018,-0.951207240299646
3062,126,2024-12-04,1,certain brother join church set indicate president box term in human first say.,-0.6551515229154474,1.357456439092,-0.3826892434647799,0.8184909524002904,0,12,2,0.35882361135266316,-0.1415635875917072
3063,21,2024-08-31,2,old send town phone hundred simply culture admit four.,0.23755232240914864,-0.7648119898525239,0.6130638608983213,1.344130627733125,0,8,5,-0.1742296756605494,-0.951207240299646
3064,89,2025-04-01,4,site art sure write leg anyone measure against recognize really series stand manage poor poor away.,0.8932680324550072,-1.2770836795977538,-0.36941253540660546,-0.05757517315443398,0,4,1,-0.5558473697722812,0.46566915193924685
3065,102,2025-05-29,1,garden page north vote middle where community.,1.5272110500180394,0.8451847493467702,1.6088169652614233,-0.40800162337632373,0,5,3,-0.4286414717350372,-1.3560290666536152
3066,151,2025-03-31,3,laugh watch prepare around own foreign husband lose federal situation without building phone manager similar both.,0.7099611154647181,0.40609472956514453,0.3475296997348273,-0.7584280735982134,0,3,0,0.5572042380536029,0.46566915193924685
3067,150,2025-04-08,3,no list character not different sing increase.,-0.8283362878080203,0.18654971967433173,-0.8075439013263703,0.11763805195651089,1,4,1,-0.4286414717350372,-1.3560290666536152
3068,33,2025-01-28,2,lay yes prevent senior heart house small road technology talk clear company main cost leave authority may together popular suggest everything morning group.,1.1378492476525761,-0.17935863014368963,1.1175787671089594,0.4680645021784006,0,1,1,0.3557948994946334,1.8825455441781396
3069,179,2025-02-09,5,her three management down film next tend company single activity chair nice.,0.4401028597033795,0.5524580694923531,1.6088169652614233,-1.459280974041993,0,2,6,0.04585671935626941,-0.3439745007686919
3070,30,2025-04-21,5,effort truth hospital born several to another effort again arm market.,1.4356269748786523,1.2842747691283958,1.422943052446978,-0.05757517315443398,0,4,0,-0.4286414717350372,-0.5463854139456765
3071,188,2025-08-20,4,paper response raise treat treatment strategy structure trial.,1.4520463994341484,1.5038197790192087,-0.8473740255008941,0.8184909524002904,1,8,2,-0.4286414717350372,-1.1536181534766305
3072,189,2024-09-19,1,enough tell however new bad positive police campaign reveal firm career yes learn structure.,-1.5067569681028015,1.357456439092,-0.9934178141408162,0.6432777272893455,1,9,3,-0.9744704160403016,0.060847325585277494
3073,56,2025-06-20,4,dark on argue or east pretty on.,1.0113702307188996,0.259731389637936,-1.0332479383153401,-0.40800162337632373,1,6,4,-0.1742296756605494,-1.3560290666536152
3074,46,2025-01-05,1,property teach believe garden family forward treatment.,0.9457238038685245,-1.6429920294157752,0.7192775253637189,-0.5832148484872686,0,1,6,-0.4286414717350372,-1.3560290666536152
3075,91,2025-08-07,1,walk heart consider culture himself machine democrat that hotel later woman.,-1.1369514997573706,0.5524580694923531,1.343282804097929,-0.9336412987091584,0,8,3,-0.4286414717350372,-0.5463854139456765
3076,101,2024-10-19,2,sound education low wrong score democrat five mean cut part may three.,-1.35630844483076,1.2110930991647915,0.05544212245498443,1.16891740262218,0,10,5,-0.9533658011386682,-0.3439745007686919
3078,112,2024-12-03,3,create someone surface finally relate scene center represent start visit.,-0.15464931139056476,1.2110930991647915,0.21476261915308087,-1.2840677489310481,0,12,1,-0.6830532678095251,-0.7487963271226613
3079,100,2025-07-26,1,front interview listen short lay brother wide heavy imagine sound size walk claim real their everybody herself measure.,1.611780565613363,-1.4966286894885665,-1.2456752672461353,0.9937041775112353,0,7,5,-0.12334731644565186,0.8704909782932162
3080,14,2025-07-19,1,positive population full nearly consumer wear next pay low something mouth hold.,-1.4258129771534063,-0.10617696018008536,-1.6439765089913758,-1.459280974041993,0,7,5,0.26058321217584784,-0.3439745007686919
3081,109,2024-10-06,4,impact brother piece put sometimes represent arm believe focus plant no.,0.5425224651053149,-1.6429920294157752,-0.5818398643374008,-1.6344941991529378,0,10,6,-0.4286414717350372,-0.5463854139456765
3082,90,2025-05-11,5,peace former area analysis speak technology very security establish push bed you every join process personal skin plant.,-0.16982179000314845,0.9183664193103744,1.4627731766215024,-1.6344941991529378,0,5,6,-0.08942574363572015,0.8704909782932162
3083,195,2024-12-06,2,stage control right me six street first involve factor skin early process on loss sell.,-1.1932595132609822,0.259731389637936,-1.0996314786062131,-0.7584280735982134,1,12,4,0.6495799497235063,0.2632582387622622
3084,87,2025-06-20,2,to meet matter somebody onto story write assume staff arm.,1.302371842609432,-1.1307203396705452,-0.9801411060826412,-1.1088545238201033,0,6,4,-0.4286414717350372,-0.7487963271226613
3085,10,2025-05-15,2,high treatment free onto report or act store policy defense believe.,1.1590062850068488,-0.545266979961711,0.2545927433276053,0.8184909524002904,0,5,3,0.9960645862820946,-0.5463854139456765
3086,156,2025-03-16,1,little week special option cup rich break son measure stock certainly where.,1.3080319608706767,-1.0575386697069409,-0.8606507335590692,-0.40800162337632373,0,3,6,0.5367604330119032,-0.3439745007686919
3087,49,2025-06-09,5,worker call boy improve stage attorney throughout church sell clear better participant nice ten tough while bar give dark.,-0.6911038279622692,0.11336804971072746,0.4271899480838761,-0.05757517315443398,0,6,0,0.1320067455402229,1.0729018914702009
3088,108,2024-12-21,5,term low campaign form say remain health behavior other.,-0.5070639881998921,1.5038197790192087,0.04216541439681002,1.51934385284407,0,12,5,-0.746656216828147,-0.951207240299646
3089,78,2025-07-03,3,whose minute other red operation draw traditional leader tv present much begin all magazine cost check.,-0.6750362063373754,1.2842747691283958,-0.07732495812676202,-0.23278839826537884,0,7,3,-0.35231793291269087,0.46566915193924685
3090,83,2025-05-20,1,open century us certain mention professional cost.,0.010969736033334756,-1.350265349561358,-0.037494833952238196,0.2928512770674558,0,5,1,0.10441181527817534,-1.3560290666536152
3091,131,2024-09-15,5,certainly nothing draw for mouth move smile tend two discover nation kid director court.,-1.5667667302206385,1.4306381090556044,-1.5244861364678037,-0.5832148484872686,1,9,6,0.879762050933757,0.060847325585277494
3092,58,2025-06-09,3,for pay against bad strategy my make newspaper economic itself.,-1.0685316931374147,0.7720030793831659,-0.5951165723955751,0.6432777272893455,0,6,0,-1.7007004521074758,-0.7487963271226613
3093,155,2025-05-24,4,important foot enjoy stay view debate series experience doctor financial enough common same conference simply college book attack smile.,1.128979904879949,0.5524580694923531,-0.27647557899938285,1.344130627733125,0,5,5,0.08018212041393842,1.0729018914702009
3094,186,2024-12-14,5,view thank from establish foot around.,0.8261616234426329,-1.2770836795977538,0.9317048542945142,0.2928512770674558,0,12,5,-0.4286414717350372,-1.5584399798306
3095,11,2025-08-10,1,watch paper relationship allow measure agency sit friend office house with back happen hot chair interesting whom maybe if.,-1.6037353548447557,1.064729759237583,1.104302059050785,-1.6344941991529378,0,8,6,0.8434175086374017,1.0729018914702009
3096,129,2024-12-05,4,both force culture happy simply field face job voice teacher public within foreign lawyer cold age some century.,0.8455088301650296,-1.5698103594521708,0.12182566274585824,-0.5832148484872686,0,12,3,-0.3523179329126908,0.8704909782932162
3097,19,2024-12-24,1,impact free skin suggest ball draw act be adult pretty certainly performance close throughout.,-0.08811946829223294,0.040186379747123184,0.9317048542945142,-0.7584280735982134,0,12,1,0.7979868307669575,0.060847325585277494
3098,160,2025-03-24,3,story between early wear seek message especially stay.,1.3336725311294022,0.18654971967433173,-1.4581025961769298,-0.40800162337632373,1,3,0,-0.1742296756605494,-1.1536181534766305
3100,50,2025-08-13,1,everything big attention concern movie stop my really where two short these.,0.9857824308997645,-1.4234470195249622,0.9848116865272131,0.11763805195651089,0,8,2,-0.08942574363572015,-0.3439745007686919
3101,36,2025-08-30,3,end north red purpose bag visit majority.,0.5639765804898739,-1.2039020096341495,1.2370691396325326,-1.1088545238201033,0,8,5,-0.4286414717350372,-1.3560290666536152
3102,25,2025-08-04,4,just state mr conference magazine within control defense increase our.,-0.58034258418361,0.9915480892739787,0.3076995755603041,-1.2840677489310481,0,8,0,-0.4286414717350372,-0.7487963271226613
3103,13,2025-01-31,2,team green left black tonight increase large wind work daughter cell main ahead himself reality mind live.,-1.5116470288381723,-1.7161736993793795,1.2636225557488814,0.9937041775112353,0,1,4,-0.30088489881451524,0.6680800651162315
3104,5,2025-02-18,3,right development front eight budget always truth game throw seat office third film accept us different mention cold too.,-0.0029987947722991287,1.2842747691283958,-0.900480857733593,0.8184909524002904,1,2,1,-1.1555323176621453,1.0729018914702009
3106,118,2024-11-20,1,want enough suddenly while democratic research true leave.,-1.5045249739542028,0.9183664193103744,0.2944228675021291,0.4680645021784006,0,11,2,0.1649860524387676,-1.1536181534766305
3107,76,2024-10-11,1,believe all follow even from increase bank scene job stop.,-1.0889401720337948,0.040186379747123184,1.0511952268180862,1.344130627733125,0,10,4,-0.4286414717350372,-0.7487963271226613
3108,133,2025-05-08,4,hair gas meeting data consumer peace once management three down listen almost sort else good happy hot.,0.0751034102821203,0.11336804971072746,-0.9934178141408162,1.344130627733125,1,5,3,1.5995859025254626,0.6680800651162315
